"PLAYER_ID","PLAYER_NAME","TEAM_NAME","SEASON_NAME"
1,"A Ashish Reddy","Sunrisers Hyderabad","2015"
2,"A Ashish Reddy","Sunrisers Hyderabad","2013"
3,"A Ashish Reddy","Sunrisers Hyderabad","2016"
4,"A Ashish Reddy","Deccan Chargers","2012"
5,"A Badoni","Lucknow Super Giants","2024"
6,"A Badoni","Lucknow Super Giants","2022"
7,"A Badoni","Lucknow Super Giants","2023"
8,"A Chandila","Rajasthan Royals","2013"
9,"A Chandila","Rajasthan Royals","2012"
10,"A Chopra","Kolkata Knight Riders","2009"
11,"A Chopra","Kolkata Knight Riders","2007"
12,"A Choudhary","Royal Challengers Bangalore","2017"
13,"A Dananjaya","Mumbai Indians","2018"
14,"A Flintoff","Chennai Super Kings","2009"
15,"A Kamboj","Mumbai Indians","2024"
16,"A Kumble","Royal Challengers Bangalore","2007"
17,"A Kumble","Royal Challengers Bangalore","2009"
18,"A Manohar","Gujarat Titans","2023"
19,"A Manohar","Gujarat Titans","2022"
20,"A Manohar","Gujarat Titans","2024"
21,"A Mishra","Delhi Daredevils","2007"
22,"A Mishra","Delhi Capitals","2020"
23,"A Mishra","Delhi Capitals","2021"
24,"A Mishra","Sunrisers Hyderabad","2013"
25,"A Mishra","Deccan Chargers","2012"
26,"A Mishra","Lucknow Super Giants","2023"
27,"A Mishra","Delhi Daredevils","2009"
28,"A Mishra","Lucknow Super Giants","2024"
29,"A Mishra","Delhi Daredevils","2016"
30,"A Mishra","Delhi Daredevils","2015"
31,"A Mishra","Deccan Chargers","2011"
32,"A Mishra","Delhi Capitals","2019"
33,"A Mishra","Sunrisers Hyderabad","2014"
34,"A Mishra","Delhi Daredevils","2018"
35,"A Mishra","Delhi Daredevils","2017"
36,"A Mithun","Royal Challengers Bangalore","2013"
37,"A Mithun","Royal Challengers Bangalore","2011"
38,"A Mithun","Royal Challengers Bangalore","2012"
39,"A Mithun","Royal Challengers Bangalore","2009"
40,"A Mukund","Royal Challengers Bangalore","2013"
41,"A Mukund","Chennai Super Kings","2007"
42,"A Nehra","Delhi Daredevils","2009"
43,"A Nehra","Sunrisers Hyderabad","2016"
44,"A Nehra","Sunrisers Hyderabad","2017"
45,"A Nehra","Delhi Daredevils","2013"
46,"A Nehra","Chennai Super Kings","2015"
47,"A Nehra","Pune Warriors","2012"
48,"A Nehra","Chennai Super Kings","2014"
49,"A Nehra","Mumbai Indians","2007"
50,"A Nel","Mumbai Indians","2007"
51,"A Nortje","Delhi Capitals","2022"
52,"A Nortje","Delhi Capitals","2024"
53,"A Nortje","Delhi Capitals","2021"
54,"A Nortje","Delhi Capitals","2023"
55,"A Nortje","Delhi Capitals","2020"
56,"A Raghuvanshi","Kolkata Knight Riders","2024"
57,"A Singh","Rajasthan Royals","2009"
58,"A Singh","Rajasthan Royals","2011"
59,"A Singh","Rajasthan Royals","2012"
60,"A Symonds","Mumbai Indians","2011"
61,"A Symonds","Deccan Chargers","2009"
62,"A Symonds","Deccan Chargers","2007"
63,"A Tomar","Kolkata Knight Riders","2022"
64,"A Uniyal","Rajasthan Royals","2009"
65,"A Zampa","Rising Pune Supergiants","2016"
66,"A Zampa","Rajasthan Royals","2023"
67,"A Zampa","Rising Pune Supergiant","2017"
68,"A Zampa","Royal Challengers Bangalore","2020"
69,"AA Bilakhia","Deccan Chargers","2009"
70,"AA Chavan","Rajasthan Royals","2012"
71,"AA Chavan","Rajasthan Royals","2011"
72,"AA Chavan","Rajasthan Royals","2013"
73,"AA Jhunjhunwala","Pune Warriors","2011"
74,"AA Jhunjhunwala","Rajasthan Royals","2009"
75,"AA Jhunjhunwala","Deccan Chargers","2012"
76,"AA Kazi","Royal Challengers Bangalore","2011"
77,"AA Kulkarni","Lucknow Super Giants","2024"
78,"AA Noffke","Royal Challengers Bangalore","2007"
79,"AB Agarkar","Delhi Daredevils","2012"
80,"AB Agarkar","Delhi Daredevils","2011"
81,"AB Agarkar","Kolkata Knight Riders","2007"
82,"AB Agarkar","Kolkata Knight Riders","2009"
83,"AB Agarkar","Delhi Daredevils","2013"
84,"AB Barath","Kings XI Punjab","2009"
85,"AB Dinda","Rising Pune Supergiant","2017"
86,"AB Dinda","Rising Pune Supergiants","2016"
87,"AB Dinda","Kolkata Knight Riders","2007"
88,"AB Dinda","Royal Challengers Bangalore","2014"
89,"AB Dinda","Pune Warriors","2012"
90,"AB Dinda","Pune Warriors","2013"
91,"AB Dinda","Kolkata Knight Riders","2009"
92,"AB Dinda","Delhi Daredevils","2011"
93,"AB Dinda","Royal Challengers Bangalore","2015"
94,"AB McDonald","Royal Challengers Bangalore","2012"
95,"AB McDonald","Delhi Daredevils","2011"
96,"AB McDonald","Royal Challengers Bangalore","2013"
97,"AB McDonald","Delhi Daredevils","2009"
98,"AB de Villiers","Royal Challengers Bangalore","2017"
99,"AB de Villiers","Royal Challengers Bangalore","2011"
100,"AB de Villiers","Royal Challengers Bangalore","2021"
101,"AB de Villiers","Royal Challengers Bangalore","2019"
102,"AB de Villiers","Delhi Daredevils","2009"
103,"AB de Villiers","Delhi Daredevils","2007"
104,"AB de Villiers","Royal Challengers Bangalore","2018"
105,"AB de Villiers","Royal Challengers Bangalore","2020"
106,"AB de Villiers","Royal Challengers Bangalore","2013"
107,"AB de Villiers","Royal Challengers Bangalore","2014"
108,"AB de Villiers","Royal Challengers Bangalore","2012"
109,"AB de Villiers","Royal Challengers Bangalore","2015"
110,"AB de Villiers","Royal Challengers Bangalore","2016"
111,"AC Blizzard","Mumbai Indians","2012"
112,"AC Blizzard","Mumbai Indians","2011"
113,"AC Gilchrist","Kings XI Punjab","2013"
114,"AC Gilchrist","Deccan Chargers","2007"
115,"AC Gilchrist","Deccan Chargers","2009"
116,"AC Gilchrist","Kings XI Punjab","2012"
117,"AC Gilchrist","Kings XI Punjab","2011"
118,"AC Thomas","Pune Warriors","2012"
119,"AC Thomas","Pune Warriors","2011"
120,"AC Voges","Rajasthan Royals","2009"
121,"AD Hales","Sunrisers Hyderabad","2018"
122,"AD Mascarenhas","Kings XI Punjab","2013"
123,"AD Mascarenhas","Kings XI Punjab","2012"
124,"AD Mascarenhas","Rajasthan Royals","2007"
125,"AD Mascarenhas","Rajasthan Royals","2009"
126,"AD Mathews","Kolkata Knight Riders","2009"
127,"AD Mathews","Pune Warriors","2013"
128,"AD Mathews","Pune Warriors","2012"
129,"AD Mathews","Delhi Daredevils","2017"
130,"AD Mathews","Delhi Daredevils","2015"
131,"AD Nath","Royal Challengers Bangalore","2019"
132,"AD Nath","Kings XI Punjab","2018"
133,"AD Nath","Gujarat Lions","2016"
134,"AD Nath","Gujarat Lions","2017"
135,"AD Russell","Delhi Daredevils","2012"
136,"AD Russell","Kolkata Knight Riders","2018"
137,"AD Russell","Delhi Daredevils","2013"
138,"AD Russell","Kolkata Knight Riders","2020"
139,"AD Russell","Kolkata Knight Riders","2014"
140,"AD Russell","Kolkata Knight Riders","2022"
141,"AD Russell","Kolkata Knight Riders","2016"
142,"AD Russell","Kolkata Knight Riders","2015"
143,"AD Russell","Kolkata Knight Riders","2019"
144,"AD Russell","Kolkata Knight Riders","2021"
145,"AD Russell","Kolkata Knight Riders","2024"
146,"AD Russell","Kolkata Knight Riders","2023"
147,"AF Milne","Royal Challengers Bangalore","2016"
148,"AF Milne","Chennai Super Kings","2022"
149,"AF Milne","Royal Challengers Bangalore","2017"
150,"AF Milne","Mumbai Indians","2021"
151,"AG Murtaza","Mumbai Indians","2009"
152,"AG Murtaza","Mumbai Indians","2011"
153,"AG Murtaza","Pune Warriors","2012"
154,"AG Murtaza","Pune Warriors","2013"
155,"AG Paunikar","Rajasthan Royals","2009"
156,"AG Paunikar","Rajasthan Royals","2011"
157,"AJ Finch","Pune Warriors","2013"
158,"AJ Finch","Gujarat Lions","2016"
159,"AJ Finch","Royal Challengers Bangalore","2020"
160,"AJ Finch","Delhi Daredevils","2012"
161,"AJ Finch","Kings XI Punjab","2018"
162,"AJ Finch","Gujarat Lions","2017"
163,"AJ Finch","Delhi Daredevils","2011"
164,"AJ Finch","Rajasthan Royals","2009"
165,"AJ Finch","Kolkata Knight Riders","2022"
166,"AJ Finch","Mumbai Indians","2015"
167,"AJ Finch","Sunrisers Hyderabad","2014"
168,"AJ Hosein","Sunrisers Hyderabad","2023"
169,"AJ Turner","Lucknow Super Giants","2024"
170,"AJ Turner","Rajasthan Royals","2019"
171,"AJ Tye","Gujarat Lions","2017"
172,"AJ Tye","Kings XI Punjab","2018"
173,"AJ Tye","Kings XI Punjab","2019"
174,"AJ Tye","Rajasthan Royals","2020"
175,"AJ Tye","Lucknow Super Giants","2022"
176,"AK Markram","Sunrisers Hyderabad","2024"
177,"AK Markram","Punjab Kings","2021"
178,"AK Markram","Sunrisers Hyderabad","2022"
179,"AK Markram","Sunrisers Hyderabad","2023"
180,"AL Menaria","Rajasthan Royals","2011"
181,"AL Menaria","Rajasthan Royals","2013"
182,"AL Menaria","Rajasthan Royals","2012"
183,"AM Nayar","Mumbai Indians","2009"
184,"AM Nayar","Pune Warriors","2013"
185,"AM Nayar","Rajasthan Royals","2014"
186,"AM Nayar","Kings XI Punjab","2012"
187,"AM Nayar","Mumbai Indians","2007"
188,"AM Nayar","Kings XI Punjab","2011"
189,"AM Rahane","Rising Pune Supergiant","2017"
190,"AM Rahane","Rajasthan Royals","2011"
191,"AM Rahane","Delhi Capitals","2021"
192,"AM Rahane","Delhi Capitals","2020"
193,"AM Rahane","Mumbai Indians","2009"
194,"AM Rahane","Rajasthan Royals","2013"
195,"AM Rahane","Rajasthan Royals","2019"
196,"AM Rahane","Rajasthan Royals","2014"
197,"AM Rahane","Rajasthan Royals","2012"
198,"AM Rahane","Rajasthan Royals","2015"
199,"AM Rahane","Rajasthan Royals","2018"
200,"AM Rahane","Rising Pune Supergiants","2016"
201,"AM Rahane","Kolkata Knight Riders","2022"
202,"AM Rahane","Chennai Super Kings","2023"
203,"AM Rahane","Mumbai Indians","2007"
204,"AM Rahane","Chennai Super Kings","2024"
205,"AM Salvi","Delhi Daredevils","2011"
206,"AM Salvi","Delhi Daredevils","2009"
207,"AN Ahmed","Mumbai Indians","2009"
208,"AN Ahmed","Royal Challengers Bangalore","2015"
209,"AN Ahmed","Mumbai Indians","2011"
210,"AN Ahmed","Mumbai Indians","2013"
211,"AN Ahmed","Mumbai Indians","2012"
212,"AN Ahmed","Royal Challengers Bangalore","2014"
213,"AN Ghosh","Kolkata Knight Riders","2009"
214,"AP Dole","Rajasthan Royals","2009"
215,"AP Majumdar","Pune Warriors","2012"
216,"AP Tare","Delhi Daredevils","2017"
217,"AP Tare","Mumbai Indians","2015"
218,"AP Tare","Mumbai Indians","2009"
219,"AP Tare","Mumbai Indians","2014"
220,"AP Tare","Sunrisers Hyderabad","2016"
221,"AP Tare","Mumbai Indians","2013"
222,"AR Bawne","Delhi Daredevils","2017"
223,"AR Patel","Kings XI Punjab","2015"
224,"AR Patel","Kings XI Punjab","2017"
225,"AR Patel","Delhi Capitals","2023"
226,"AR Patel","Kings XI Punjab","2018"
227,"AR Patel","Kings XI Punjab","2016"
228,"AR Patel","Delhi Capitals","2021"
229,"AR Patel","Delhi Capitals","2020"
230,"AR Patel","Delhi Capitals","2022"
231,"AR Patel","Delhi Capitals","2019"
232,"AR Patel","Delhi Capitals","2024"
233,"AR Patel","Kings XI Punjab","2014"
234,"AS Joseph","Gujarat Titans","2023"
235,"AS Joseph","Royal Challengers Bengaluru","2024"
236,"AS Joseph","Gujarat Titans","2022"
237,"AS Joseph","Mumbai Indians","2019"
238,"AS Rajpoot","Kolkata Knight Riders","2017"
239,"AS Rajpoot","Kolkata Knight Riders","2016"
240,"AS Rajpoot","Chennai Super Kings","2013"
241,"AS Rajpoot","Rajasthan Royals","2020"
242,"AS Rajpoot","Kings XI Punjab","2018"
243,"AS Rajpoot","Kings XI Punjab","2019"
244,"AS Raut","Rajasthan Royals","2011"
245,"AS Raut","Rajasthan Royals","2009"
246,"AS Roy","Kolkata Knight Riders","2024"
247,"AS Roy","Mumbai Indians","2019"
248,"AS Roy","Kolkata Knight Riders","2022"
249,"AS Roy","Kolkata Knight Riders","2023"
250,"AS Yadav","Deccan Chargers","2007"
251,"AT Carey","Delhi Capitals","2020"
252,"AT Rayudu","Mumbai Indians","2016"
253,"AT Rayudu","Chennai Super Kings","2022"
254,"AT Rayudu","Mumbai Indians","2013"
255,"AT Rayudu","Mumbai Indians","2014"
256,"AT Rayudu","Mumbai Indians","2015"
257,"AT Rayudu","Mumbai Indians","2012"
258,"AT Rayudu","Mumbai Indians","2009"
259,"AT Rayudu","Chennai Super Kings","2020"
260,"AT Rayudu","Mumbai Indians","2017"
261,"AT Rayudu","Mumbai Indians","2011"
262,"AT Rayudu","Chennai Super Kings","2018"
263,"AT Rayudu","Chennai Super Kings","2023"
264,"AT Rayudu","Chennai Super Kings","2019"
265,"AT Rayudu","Chennai Super Kings","2021"
266,"AU Rashid","Punjab Kings","2021"
267,"AU Rashid","Sunrisers Hyderabad","2023"
268,"AUK Pathan","Royal Challengers Bangalore","2011"
269,"AUK Pathan","Royal Challengers Bangalore","2012"
270,"Abdul Basith","Rajasthan Royals","2023"
271,"Abdul Samad","Sunrisers Hyderabad","2024"
272,"Abdul Samad","Sunrisers Hyderabad","2020"
273,"Abdul Samad","Sunrisers Hyderabad","2021"
274,"Abdul Samad","Sunrisers Hyderabad","2023"
275,"Abdul Samad","Sunrisers Hyderabad","2022"
276,"Abdur Razzak","Royal Challengers Bangalore","2007"
277,"Abhishek Sharma","Sunrisers Hyderabad","2023"
278,"Abhishek Sharma","Sunrisers Hyderabad","2020"
279,"Abhishek Sharma","Delhi Daredevils","2018"
280,"Abhishek Sharma","Sunrisers Hyderabad","2022"
281,"Abhishek Sharma","Sunrisers Hyderabad","2021"
282,"Abhishek Sharma","Sunrisers Hyderabad","2019"
283,"Abhishek Sharma","Sunrisers Hyderabad","2024"
284,"Abishek Porel","Delhi Capitals","2024"
285,"Abishek Porel","Delhi Capitals","2023"
286,"Akash Deep","Royal Challengers Bangalore","2023"
287,"Akash Deep","Royal Challengers Bangalore","2022"
288,"Akash Deep","Royal Challengers Bengaluru","2024"
289,"Akash Madhwal","Mumbai Indians","2023"
290,"Akash Madhwal","Mumbai Indians","2024"
291,"Akash Singh","Chennai Super Kings","2023"
292,"Akash Singh","Rajasthan Royals","2021"
293,"Aman Hakim Khan","Kolkata Knight Riders","2022"
294,"Aman Hakim Khan","Delhi Capitals","2023"
295,"Anand Rajan","Deccan Chargers","2011"
296,"Anand Rajan","Sunrisers Hyderabad","2013"
297,"Anand Rajan","Deccan Chargers","2012"
298,"Anirudh Singh","Deccan Chargers","2009"
299,"Ankit Sharma","Rising Pune Supergiants","2016"
300,"Ankit Sharma","Rising Pune Supergiant","2017"
301,"Ankit Sharma","Sunrisers Hyderabad","2013"
302,"Ankit Sharma","Rajasthan Royals","2018"
303,"Ankit Sharma","Deccan Chargers","2012"
304,"Ankit Sharma","Rajasthan Royals","2014"
305,"Ankit Sharma","Rajasthan Royals","2015"
306,"Ankit Soni","Gujarat Lions","2017"
307,"Anmolpreet Singh","Mumbai Indians","2022"
308,"Anmolpreet Singh","Sunrisers Hyderabad","2023"
309,"Anmolpreet Singh","Mumbai Indians","2021"
310,"Anmolpreet Singh","Sunrisers Hyderabad","2024"
311,"Anuj Rawat","Royal Challengers Bangalore","2023"
312,"Anuj Rawat","Royal Challengers Bangalore","2022"
313,"Anuj Rawat","Rajasthan Royals","2021"
314,"Anuj Rawat","Royal Challengers Bengaluru","2024"
315,"Anureet Singh","Kolkata Knight Riders","2009"
316,"Anureet Singh","Kings XI Punjab","2016"
317,"Anureet Singh","Kings XI Punjab","2017"
318,"Anureet Singh","Rajasthan Royals","2018"
319,"Anureet Singh","Kings XI Punjab","2015"
320,"Arjun Tendulkar","Mumbai Indians","2023"
321,"Arjun Tendulkar","Mumbai Indians","2024"
322,"Arshad Khan","Mumbai Indians","2023"
323,"Arshad Khan","Lucknow Super Giants","2024"
324,"Arshad Khan (2)","Lucknow Super Giants","2024"
325,"Arshdeep Singh","Kings XI Punjab","2020"
326,"Arshdeep Singh","Punjab Kings","2021"
327,"Arshdeep Singh","Kings XI Punjab","2019"
328,"Arshdeep Singh","Punjab Kings","2022"
329,"Arshdeep Singh","Punjab Kings","2024"
330,"Arshdeep Singh","Punjab Kings","2023"
331,"Ashutosh Sharma","Punjab Kings","2024"
332,"Atharva Taide","Punjab Kings","2023"
333,"Atharva Taide","Punjab Kings","2024"
334,"Avesh Khan","Delhi Capitals","2020"
335,"Avesh Khan","Delhi Capitals","2019"
336,"Avesh Khan","Rajasthan Royals","2024"
337,"Avesh Khan","Delhi Capitals","2021"
338,"Avesh Khan","Lucknow Super Giants","2023"
339,"Avesh Khan","Lucknow Super Giants","2022"
340,"Avesh Khan","Royal Challengers Bangalore","2017"
341,"Avesh Khan","Delhi Daredevils","2018"
342,"Azhar Mahmood","Kings XI Punjab","2013"
343,"Azhar Mahmood","Kolkata Knight Riders","2015"
344,"Azhar Mahmood","Kings XI Punjab","2012"
345,"Azmatullah Omarzai","Gujarat Titans","2024"
346,"B Akhil","Royal Challengers Bangalore","2009"
347,"B Akhil","Kochi Tuskers Kerala","2011"
348,"B Akhil","Royal Challengers Bangalore","2007"
349,"B Chipli","Royal Challengers Bangalore","2007"
350,"B Chipli","Deccan Chargers","2012"
351,"B Chipli","Deccan Chargers","2011"
352,"B Chipli","Delhi Daredevils","2013"
353,"B Geeves","Delhi Daredevils","2007"
354,"B Indrajith","Kolkata Knight Riders","2022"
355,"B Kumar","Sunrisers Hyderabad","2015"
356,"B Kumar","Sunrisers Hyderabad","2019"
357,"B Kumar","Sunrisers Hyderabad","2018"
358,"B Kumar","Sunrisers Hyderabad","2024"
359,"B Kumar","Sunrisers Hyderabad","2022"
360,"B Kumar","Pune Warriors","2013"
361,"B Kumar","Sunrisers Hyderabad","2016"
362,"B Kumar","Sunrisers Hyderabad","2021"
363,"B Kumar","Pune Warriors","2012"
364,"B Kumar","Sunrisers Hyderabad","2014"
365,"B Kumar","Pune Warriors","2011"
366,"B Kumar","Sunrisers Hyderabad","2017"
367,"B Kumar","Sunrisers Hyderabad","2020"
368,"B Kumar","Sunrisers Hyderabad","2023"
369,"B Laughlin","Chennai Super Kings","2013"
370,"B Laughlin","Rajasthan Royals","2018"
371,"B Lee","Kolkata Knight Riders","2013"
372,"B Lee","Kings XI Punjab","2007"
373,"B Lee","Kolkata Knight Riders","2011"
374,"B Lee","Kolkata Knight Riders","2012"
375,"B Lee","Kings XI Punjab","2009"
376,"B Sai Sudharsan","Gujarat Titans","2024"
377,"B Sai Sudharsan","Gujarat Titans","2022"
378,"B Sai Sudharsan","Gujarat Titans","2023"
379,"B Stanlake","Sunrisers Hyderabad","2018"
380,"B Stanlake","Royal Challengers Bangalore","2017"
381,"B Sumanth","Deccan Chargers","2009"
382,"BA Bhatt","Kings XI Punjab","2013"
383,"BA Bhatt","Kings XI Punjab","2011"
384,"BA Bhatt","Kings XI Punjab","2012"
385,"BA Stokes","Rajasthan Royals","2020"
386,"BA Stokes","Rajasthan Royals","2019"
387,"BA Stokes","Rajasthan Royals","2018"
388,"BA Stokes","Chennai Super Kings","2023"
389,"BA Stokes","Rising Pune Supergiant","2017"
390,"BA Stokes","Rajasthan Royals","2021"
391,"BAW Mendis","Kolkata Knight Riders","2007"
392,"BAW Mendis","Kolkata Knight Riders","2009"
393,"BAW Mendis","Pune Warriors","2013"
394,"BB McCullum","Kolkata Knight Riders","2007"
395,"BB McCullum","Kolkata Knight Riders","2013"
396,"BB McCullum","Kochi Tuskers Kerala","2011"
397,"BB McCullum","Kolkata Knight Riders","2012"
398,"BB McCullum","Royal Challengers Bangalore","2018"
399,"BB McCullum","Gujarat Lions","2017"
400,"BB McCullum","Chennai Super Kings","2014"
401,"BB McCullum","Kolkata Knight Riders","2009"
402,"BB McCullum","Chennai Super Kings","2015"
403,"BB McCullum","Gujarat Lions","2016"
404,"BB Samantray","Deccan Chargers","2012"
405,"BB Samantray","Sunrisers Hyderabad","2013"
406,"BB Sran","Sunrisers Hyderabad","2016"
407,"BB Sran","Mumbai Indians","2019"
408,"BB Sran","Sunrisers Hyderabad","2017"
409,"BB Sran","Rajasthan Royals","2015"
410,"BB Sran","Kings XI Punjab","2018"
411,"BCJ Cutting","Rajasthan Royals","2014"
412,"BCJ Cutting","Sunrisers Hyderabad","2016"
413,"BCJ Cutting","Sunrisers Hyderabad","2017"
414,"BCJ Cutting","Mumbai Indians","2018"
415,"BCJ Cutting","Mumbai Indians","2019"
416,"BE Hendricks","Kings XI Punjab","2014"
417,"BE Hendricks","Kings XI Punjab","2015"
418,"BJ Haddin","Kolkata Knight Riders","2011"
419,"BJ Hodge","Rajasthan Royals","2014"
420,"BJ Hodge","Rajasthan Royals","2013"
421,"BJ Hodge","Kolkata Knight Riders","2007"
422,"BJ Hodge","Kochi Tuskers Kerala","2011"
423,"BJ Hodge","Kolkata Knight Riders","2009"
424,"BJ Hodge","Rajasthan Royals","2012"
425,"BJ Rohrer","Delhi Daredevils","2013"
426,"BMAJ Mendis","Delhi Daredevils","2013"
427,"BR Dunk","Mumbai Indians","2014"
428,"BR Sharath","Gujarat Titans","2024"
429,"BW Hilfenhaus","Chennai Super Kings","2012"
430,"BW Hilfenhaus","Chennai Super Kings","2014"
431,"Basil Thampi","Gujarat Lions","2017"
432,"Basil Thampi","Sunrisers Hyderabad","2020"
433,"Basil Thampi","Mumbai Indians","2022"
434,"Basil Thampi","Sunrisers Hyderabad","2018"
435,"Basil Thampi","Sunrisers Hyderabad","2019"
436,"Bipul Sharma","Kings XI Punjab","2011"
437,"Bipul Sharma","Kings XI Punjab","2009"
438,"Bipul Sharma","Kings XI Punjab","2012"
439,"Bipul Sharma","Sunrisers Hyderabad","2017"
440,"Bipul Sharma","Sunrisers Hyderabad","2015"
441,"Bipul Sharma","Kings XI Punjab","2013"
442,"Bipul Sharma","Sunrisers Hyderabad","2016"
443,"C Ganapathy","Chennai Super Kings","2009"
444,"C Green","Mumbai Indians","2023"
445,"C Green","Royal Challengers Bengaluru","2024"
446,"C Madan","Mumbai Indians","2009"
447,"C Munro","Delhi Capitals","2019"
448,"C Munro","Kolkata Knight Riders","2016"
449,"C Munro","Delhi Daredevils","2018"
450,"C Nanda","Mumbai Indians","2009"
451,"C Sakariya","Rajasthan Royals","2021"
452,"C Sakariya","Delhi Capitals","2023"
453,"C Sakariya","Delhi Capitals","2022"
454,"C de Grandhomme","Kolkata Knight Riders","2017"
455,"C de Grandhomme","Royal Challengers Bangalore","2019"
456,"C de Grandhomme","Royal Challengers Bangalore","2018"
457,"CA Ingram","Delhi Capitals","2019"
458,"CA Ingram","Delhi Daredevils","2011"
459,"CA Lynn","Mumbai Indians","2021"
460,"CA Lynn","Deccan Chargers","2012"
461,"CA Lynn","Kolkata Knight Riders","2017"
462,"CA Lynn","Kolkata Knight Riders","2016"
463,"CA Lynn","Kolkata Knight Riders","2019"
464,"CA Lynn","Kolkata Knight Riders","2018"
465,"CA Lynn","Kolkata Knight Riders","2014"
466,"CA Pujara","Royal Challengers Bangalore","2013"
467,"CA Pujara","Royal Challengers Bangalore","2011"
468,"CA Pujara","Kolkata Knight Riders","2009"
469,"CA Pujara","Kings XI Punjab","2014"
470,"CA Pujara","Royal Challengers Bangalore","2012"
471,"CH Gayle","Royal Challengers Bangalore","2014"
472,"CH Gayle","Kings XI Punjab","2019"
473,"CH Gayle","Royal Challengers Bangalore","2017"
474,"CH Gayle","Kings XI Punjab","2020"
475,"CH Gayle","Kings XI Punjab","2018"
476,"CH Gayle","Punjab Kings","2021"
477,"CH Gayle","Royal Challengers Bangalore","2013"
478,"CH Gayle","Royal Challengers Bangalore","2011"
479,"CH Gayle","Royal Challengers Bangalore","2016"
480,"CH Gayle","Kolkata Knight Riders","2009"
481,"CH Gayle","Royal Challengers Bangalore","2015"
482,"CH Gayle","Royal Challengers Bangalore","2012"
483,"CH Morris","Delhi Capitals","2019"
484,"CH Morris","Rajasthan Royals","2021"
485,"CH Morris","Chennai Super Kings","2013"
486,"CH Morris","Royal Challengers Bangalore","2020"
487,"CH Morris","Delhi Daredevils","2016"
488,"CH Morris","Rajasthan Royals","2015"
489,"CH Morris","Delhi Daredevils","2017"
490,"CH Morris","Delhi Daredevils","2018"
491,"CJ Anderson","Royal Challengers Bangalore","2018"
492,"CJ Anderson","Mumbai Indians","2015"
493,"CJ Anderson","Delhi Daredevils","2017"
494,"CJ Anderson","Mumbai Indians","2014"
495,"CJ Dala","Delhi Daredevils","2018"
496,"CJ Ferguson","Pune Warriors","2011"
497,"CJ Ferguson","Pune Warriors","2012"
498,"CJ Green","Kolkata Knight Riders","2020"
499,"CJ Jordan","Royal Challengers Bangalore","2016"
500,"CJ Jordan","Mumbai Indians","2023"
501,"CJ Jordan","Punjab Kings","2021"
502,"CJ Jordan","Chennai Super Kings","2022"
503,"CJ Jordan","Kings XI Punjab","2020"
504,"CJ Jordan","Sunrisers Hyderabad","2017"
505,"CJ Jordan","Sunrisers Hyderabad","2018"
506,"CJ McKay","Mumbai Indians","2012"
507,"CK Kapugedera","Chennai Super Kings","2007"
508,"CK Langeveldt","Royal Challengers Bangalore","2011"
509,"CK Langeveldt","Kolkata Knight Riders","2009"
510,"CL White","Royal Challengers Bangalore","2009"
511,"CL White","Sunrisers Hyderabad","2013"
512,"CL White","Deccan Chargers","2012"
513,"CL White","Royal Challengers Bangalore","2007"
514,"CL White","Deccan Chargers","2011"
515,"CM Gautam","Delhi Daredevils","2015"
516,"CM Gautam","Delhi Daredevils","2013"
517,"CM Gautam","Mumbai Indians","2014"
518,"CR Brathwaite","Delhi Daredevils","2017"
519,"CR Brathwaite","Sunrisers Hyderabad","2018"
520,"CR Brathwaite","Kolkata Knight Riders","2019"
521,"CR Brathwaite","Delhi Daredevils","2016"
522,"CR Woakes","Kolkata Knight Riders","2017"
523,"CR Woakes","Delhi Capitals","2021"
524,"CR Woakes","Royal Challengers Bangalore","2018"
525,"CRD Fernando","Mumbai Indians","2007"
526,"CRD Fernando","Mumbai Indians","2009"
527,"CV Varun","Kolkata Knight Riders","2023"
528,"CV Varun","Kolkata Knight Riders","2024"
529,"CV Varun","Kolkata Knight Riders","2022"
530,"CV Varun","Kolkata Knight Riders","2021"
531,"CV Varun","Kings XI Punjab","2019"
532,"CV Varun","Kolkata Knight Riders","2020"
533,"D Brevis","Mumbai Indians","2022"
534,"D Brevis","Mumbai Indians","2024"
535,"D Ferreira","Rajasthan Royals","2024"
536,"D Jansen","Mumbai Indians","2023"
537,"D Kalyankrishna","Deccan Chargers","2007"
538,"D Padikkal","Rajasthan Royals","2022"
539,"D Padikkal","Royal Challengers Bangalore","2020"
540,"D Padikkal","Rajasthan Royals","2023"
541,"D Padikkal","Lucknow Super Giants","2024"
542,"D Padikkal","Royal Challengers Bangalore","2021"
543,"D Pretorius","Chennai Super Kings","2023"
544,"D Pretorius","Chennai Super Kings","2022"
545,"D Salunkhe","Rajasthan Royals","2007"
546,"D Wiese","Royal Challengers Bangalore","2015"
547,"D Wiese","Royal Challengers Bangalore","2016"
548,"D Wiese","Kolkata Knight Riders","2023"
549,"D du Preez","Royal Challengers Bangalore","2009"
550,"DA Miller","Kings XI Punjab","2012"
551,"DA Miller","Gujarat Titans","2023"
552,"DA Miller","Kings XI Punjab","2014"
553,"DA Miller","Kings XI Punjab","2018"
554,"DA Miller","Kings XI Punjab","2015"
555,"DA Miller","Gujarat Titans","2022"
556,"DA Miller","Kings XI Punjab","2019"
557,"DA Miller","Kings XI Punjab","2013"
558,"DA Miller","Kings XI Punjab","2016"
559,"DA Miller","Rajasthan Royals","2021"
