"MATCH_ID","SEASON_ID","SEASON_MATCH","PLAY_OFF_ID","DATE_ID","REFEREE_ID","TV_UMPIRE_ID","UMPIRE_ID1","UMPIRE_ID2","TEAM_A_ID","TEAM_B_ID","VENUE_ID","MATCH_TYPE_ID","TOTAL_OVERS","BALLS_PER_OVER","OVERS_PLAYED_BY_TEAM_A","BOWLS_PLAYED_BY_TEAM_A","EXTRA_BOWLS_PLAYED_BY_TEAM_A","EXTRA_RUNS_SCORED_BY_TEAM_A","FOURS_BY_TEAM_A","SIXES_BY_TEAM_A","TOTAL_SCORE_BY_TEAM_A","WICKET_LOST_BY_TEAM_A","OVERS_PLAYED_BY_TEAM_B","BOWLS_PLAYED_BY_TEAM_B","EXTRA_BOWLS_PLAYED_BY_TEAM_B","EXTRA_RUNS_SCORED_BY_TEAM_B","FOURS_BY_TEAM_B","SIXES_BY_TEAM_B","TOTAL_SCORE_BY_TEAM_B","WICKET_LOST_BY_TEAM_B","TOSS_WINNER_TEAM_ID","TOSS_DECISION","MATCH_RESULT","WINNER_TEAM_ID"
39,1,39,3,30,4,51,3,9,14,17,31,1,20,6,19,127,26,26,21,3,197,1,19,125,6,6,10,6,132,9,17,"Field","Result Declared",14
62,2,4,3,367,6,53,52,53,2,9,25,1,20,6,13,80,2,2,11,4,104,2,19,119,5,5,7,4,101,10,9,"Bat","Result Declared",2
117,3,2,3,695,7,52,25,63,11,14,5,1,20,6,19,129,16,16,23,6,212,7,19,125,5,5,18,11,208,7,11,"Bat","Result Declared",11
123,3,8,3,698,6,46,58,13,9,1,11,1,20,6,19,119,8,8,14,0,109,10,19,121,3,3,16,4,164,3,1,"Bat","Result Declared",1
131,3,16,3,703,2,22,8,5,1,7,19,1,20,6,19,133,13,13,9,6,145,9,19,126,4,4,15,4,146,9,1,"Field","Tie",20
142,3,27,3,712,2,14,53,45,11,7,5,1,20,6,19,124,17,17,14,4,164,6,19,127,21,21,14,1,163,10,11,"Field","Result Declared",11
151,3,36,3,718,8,20,58,11,2,14,38,1,20,6,19,126,10,10,15,5,157,10,19,123,12,12,14,4,159,10,14,"Bat","Result Declared",14
152,3,37,3,719,1,12,31,5,1,11,19,1,20,6,19,128,18,18,14,2,165,4,19,129,14,14,11,3,141,9,1,"Bat","Result Declared",1
158,3,43,3,723,1,19,8,5,17,9,18,1,20,6,17,106,11,11,13,7,162,3,19,126,11,11,13,8,160,9,17,"Field","Result Declared",17
163,3,48,3,726,25,21,55,11,1,9,19,1,20,6,13,86,15,15,15,5,143,1,19,126,20,20,9,5,139,8,9,"Bat","Result Declared",1
169,3,54,3,731,26,46,3,13,7,1,14,1,20,6,19,123,5,5,19,8,192,3,19,123,10,10,22,7,195,4,1,"Field","Result Declared",1
288,5,42,3,1475,7,28,2,54,2,12,2,1,20,6,19,121,11,11,16,6,186,4,19,125,6,6,16,5,173,5,2,"Bat","Result Declared",2
293,5,47,3,1479,1,54,3,45,9,12,11,1,20,6,19,129,19,19,9,4,150,5,19,126,10,10,11,4,143,8,9,"Bat","Result Declared",9
354,6,32,3,1832,10,46,15,39,4,7,12,1,20,6,19,123,7,7,10,2,120,7,16,103,6,6,15,1,121,5,7,"Field","Result Declared",7
397,6,\\N,5,1863,10,21,30,11,11,14,11,1,20,6,19,123,10,10,16,6,169,6,19,125,14,14,22,1,165,6,14,"Bat","Result Declared",11
70,2,14,3,374,6,15,31,7,17,4,35,1,20,6,19,126,11,11,9,5,149,7,19,120,4,4,10,4,150,4,17,"Bat","Result Declared",4
111,2,55,3,399,2,13,44,10,4,11,37,1,20,6,17,110,9,9,17,6,166,6,19,131,24,24,18,2,165,8,4,"Field","Result Declared",4
179,4,4,3,1088,2,8,13,63,4,11,12,1,20,6,17,110,4,4,9,2,95,10,16,108,11,11,8,1,99,2,4,"Bat","Result Declared",11
197,4,23,3,1099,1,47,31,12,7,14,27,1,20,6,19,128,17,17,19,7,195,7,19,121,2,2,16,2,147,7,14,"Field","Result Declared",7
229,4,55,3,1119,8,18,58,8,14,17,31,1,20,6,19,125,11,11,12,3,146,6,16,104,4,4,18,5,151,1,17,"Field","Result Declared",17
231,4,57,3,1121,12,23,31,61,8,7,15,1,20,6,19,129,23,23,12,7,178,7,18,118,8,8,17,10,181,4,7,"Field","Result Declared",7
245,4,\\N,4,1132,8,23,1,11,17,1,39,1,20,6,19,125,14,14,13,7,175,4,19,124,8,8,14,10,177,4,1,"Field","Result Declared",1
308,5,62,3,1488,9,19,62,53,17,11,18,1,20,6,19,131,14,14,12,8,171,6,19,125,11,11,16,7,173,5,11,"Field","Result Declared",11
313,5,67,3,1491,7,28,58,30,4,17,12,1,20,6,19,124,7,7,19,8,194,9,19,124,4,4,18,14,215,1,4,"Field","Result Declared",17
331,6,10,3,1818,10,19,57,15,11,4,39,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"Bat","Result Declared",11
347,6,25,3,1828,8,24,58,59,19,7,28,1,20,6,18,114,6,6,10,3,127,5,19,122,7,7,9,4,123,9,7,"Bat","Result Declared",19
361,6,39,3,1837,8,21,59,10,4,12,32,1,20,6,19,128,14,14,12,8,164,5,19,123,6,6,18,1,149,4,12,"Field","Result Declared",4
416,7,18,3,2202,7,46,3,10,7,17,10,1,20,6,18,119,12,12,13,0,127,5,19,121,10,10,8,4,124,8,7,"Field","Result Declared",7
421,7,23,3,2207,7,29,55,10,4,14,12,1,20,6,19,121,4,4,14,4,152,5,18,114,4,4,12,7,156,3,14,"Field","Result Declared",14
440,7,42,3,2222,1,57,32,30,1,17,16,1,20,6,19,123,6,6,10,4,138,4,19,122,13,13,8,8,142,5,1,"Bat","Result Declared",17
463,8,5,3,2550,1,32,10,30,9,17,11,1,20,6,19,123,6,6,23,3,177,6,18,115,8,8,12,12,179,7,17,"Field","Result Declared",17
506,8,49,3,2581,10,14,49,15,4,1,32,1,20,6,16,100,0,0,15,3,120,4,19,120,7,7,10,3,119,6,1,"Bat","Result Declared",4
592,10,15,3,3285,16,55,47,20,4,7,12,1,20,6,19,127,10,10,23,5,188,6,19,121,2,2,11,3,137,9,4,"Bat","Result Declared",4
597,10,20,3,3288,1,60,10,68,5,17,30,1,20,6,19,126,8,8,10,14,192,7,19,123,4,4,19,11,213,2,5,"Field","Result Declared",17
613,10,37,3,3300,1,62,37,10,19,9,28,1,20,6,19,125,8,8,17,9,209,3,19,122,5,5,12,5,161,7,9,"Field","Result Declared",19
633,10,\\N,4,3316,1,55,10,30,11,15,39,1,20,6,19,127,9,9,7,7,142,9,19,125,7,7,9,8,162,4,11,"Field","Result Declared",15
667,11,31,3,3666,1,36,57,20,17,11,18,1,20,6,19,123,6,6,10,11,167,7,19,130,23,23,14,3,153,7,11,"Field","Result Declared",17
696,11,\\N,2,3692,7,59,57,10,19,1,39,1,20,6,19,127,8,8,13,9,178,6,18,114,6,6,17,10,181,2,1,"Field","Result Declared",1
701,12,5,3,3995,1,38,57,20,3,1,1,1,20,6,19,125,7,7,16,2,147,6,19,121,8,8,14,5,150,4,3,"Bat","Result Declared",1
736,12,40,3,4022,14,36,21,10,14,3,31,1,20,6,19,124,5,5,23,3,191,6,19,117,1,1,19,8,193,4,3,"Field","Result Declared",3
309,5,63,3,1488,12,14,14,11,9,1,11,1,20,6,19,121,3,3,13,7,158,6,19,121,5,5,13,7,160,5,1,"Field","Result Declared",1
419,7,21,3,2206,1,55,54,16,1,9,16,1,20,6,16,103,6,6,13,6,148,3,16,103,4,4,8,5,114,9,1,"Bat","Result Declared",1
477,8,19,3,2561,14,57,49,15,19,9,9,1,20,6,19,122,4,4,15,7,176,4,11,74,3,3,6,5,101,4,9,"Field","Result Declared",19
90,2,34,3,385,2,12,5,64,1,7,37,1,20,6,17,109,6,6,19,9,185,3,17,111,6,6,12,8,174,3,1,"Bat","Result Declared",1
77,2,21,3,378,25,9,26,13,2,4,37,1,20,6,19,123,11,11,13,3,148,9,18,120,12,12,15,4,150,4,4,"Field","Result Declared",4
160,3,45,3,724,2,14,53,45,14,11,31,1,20,6,19,123,8,8,7,5,137,8,19,128,12,12,20,3,174,5,14,"Field","Result Declared",11
164,3,49,3,727,2,13,53,10,14,17,31,1,20,6,19,123,8,8,14,1,130,6,15,94,1,1,18,4,132,5,14,"Bat","Result Declared",17
177,4,2,3,1087,7,20,25,45,2,14,28,1,20,6,19,121,4,4,11,5,137,8,18,116,5,5,15,3,141,2,14,"Field","Result Declared",14
212,4,38,3,1109,26,14,45,11,14,12,31,1,20,6,19,119,11,11,9,6,144,4,19,122,5,5,15,2,143,7,14,"Field","Result Declared",14
363,6,41,3,1838,1,19,1,54,11,7,39,1,20,6,19,125,8,8,15,9,174,3,19,126,13,13,11,9,170,10,11,"Bat","Result Declared",11
203,4,29,3,1103,7,20,2,63,1,12,19,1,20,6,19,123,4,4,10,4,142,6,19,123,7,7,6,2,117,9,12,"Field","Result Declared",1
226,4,52,3,1117,8,21,8,11,14,1,31,1,20,6,19,121,5,5,12,1,133,10,19,125,8,8,19,6,196,3,14,"Field","Result Declared",1
242,4,68,3,1129,7,2,55,61,4,12,12,1,20,6,10,63,5,5,3,2,56,3,0,0,0,0,0,0,0,0,4,"Bat","No Result",20
266,5,18,3,1459,12,14,14,61,17,14,18,1,20,6,19,120,3,3,10,5,136,10,19,121,6,6,19,10,195,2,14,"Bat","Result Declared",14
285,5,39,3,1473,12,48,10,61,4,14,12,1,20,6,19,123,8,8,13,5,152,6,19,124,4,4,17,1,151,3,4,"Bat","Result Declared",4
321,5,\\N,5,1499,10,7,53,11,4,1,19,1,20,6,16,106,11,11,7,7,136,10,19,123,6,6,24,9,222,5,4,"Field","Result Declared",1
337,6,15,3,1822,13,55,10,11,11,12,39,1,20,6,19,123,3,3,17,8,183,3,19,124,5,5,11,5,142,8,11,"Bat","Result Declared",11
355,6,33,3,1833,8,55,58,10,9,11,11,1,20,6,19,122,6,6,16,4,159,6,19,119,4,4,8,9,162,5,9,"Bat","Result Declared",11
409,7,11,3,2198,7,49,2,15,17,9,33,1,20,6,19,123,8,8,18,1,148,5,19,124,7,7,7,6,150,7,17,"Field","Result Declared",9
458,7,\\N,2,2236,8,14,58,32,9,7,18,1,20,6,19,123,6,6,16,11,200,7,19,122,8,8,17,10,199,4,9,"Field","Result Declared",9
487,8,30,3,2569,11,57,54,57,9,1,11,1,20,6,19,124,10,10,11,7,169,3,19,122,20,20,19,5,165,9,9,"Field","Result Declared",9
528,9,11,3,2922,8,38,15,21,17,4,18,1,20,6,19,121,9,9,19,7,191,5,19,122,14,14,22,4,192,3,4,"Field","Result Declared",4
548,9,31,3,2938,14,60,33,32,5,4,30,1,20,6,19,123,6,6,14,2,149,7,17,106,3,3,16,4,150,2,4,"Field","Result Declared",4
763,13,7,3,4544,18,33,46,49,3,1,10,1,20,6,19,123,8,8,20,2,175,3,19,124,5,5,12,1,131,7,1,"Field","Result Declared",3
300,5,54,3,1483,10,13,3,15,11,17,39,1,20,6,19,122,7,7,12,3,141,6,17,111,5,5,9,8,142,1,17,"Field","Result Declared",17
344,6,22,3,1826,1,19,1,54,12,19,21,1,20,6,18,114,0,0,11,1,108,10,19,125,5,5,9,2,119,8,12,"Field","Result Declared",19
353,6,31,3,1832,7,22,2,30,17,12,18,1,20,6,19,128,11,11,21,21,263,5,19,123,4,4,15,3,133,9,12,"Field","Result Declared",17
384,6,62,3,1852,11,4,54,11,11,19,39,1,20,6,19,122,7,7,13,11,184,4,19,126,7,7,18,5,178,3,19,"Bat","Result Declared",11
430,7,32,3,2214,1,54,17,32,4,19,12,1,20,6,19,121,5,5,10,5,143,7,4,30,11,11,2,2,44,2,19,"Field","Result Declared",19
454,7,56,3,2229,7,14,39,61,11,14,39,1,20,6,14,92,7,7,19,12,195,5,19,123,5,5,17,9,189,4,11,"Field","Result Declared",11
459,8,1,3,2547,1,32,10,30,9,11,11,1,20,6,18,113,4,4,11,11,170,3,19,122,3,3,18,7,168,3,9,"Field","Result Declared",9
501,8,44,3,2578,8,33,54,58,9,7,11,1,20,6,19,123,7,7,20,8,184,9,19,123,9,9,11,11,183,5,7,"Bat","Result Declared",9
238,4,64,3,1126,8,12,58,25,1,8,19,1,20,6,19,122,4,4,10,6,152,5,19,127,9,9,10,3,141,5,1,"Bat","Result Declared",1
250,5,2,3,1449,9,22,31,58,9,4,11,1,20,6,11,74,7,7,6,5,97,9,11,68,5,5,8,4,100,2,4,"Field","Result Declared",4
271,5,23,3,1463,10,25,3,45,4,2,12,1,20,6,19,119,4,4,12,9,162,5,19,126,6,6,15,3,157,8,2,"Bat","Result Declared",4
391,6,69,3,1857,8,14,58,59,7,11,14,1,20,6,19,124,7,7,24,5,183,8,19,118,9,9,10,5,133,9,11,"Field","Result Declared",7
457,7,\\N,5,2234,1,49,58,61,1,7,39,1,20,6,19,128,16,16,17,10,202,7,19,129,11,11,19,13,226,6,1,"Field","Result Declared",7
490,8,33,3,2571,1,54,14,19,17,9,18,1,20,6,9,62,4,4,6,9,115,3,9,65,8,8,11,5,111,4,17,"Field","Result Declared",17
757,13,1,3,4538,14,14,33,68,11,1,34,1,20,6,19,124,5,5,15,4,162,9,19,120,4,4,16,5,166,5,1,"Field","Result Declared",1
509,8,52,3,2584,8,29,54,58,19,17,28,1,20,6,10,70,7,7,11,6,135,3,5,36,1,1,7,6,83,4,19,"Bat","Result Declared",17
589,10,12,3,3284,15,54,46,54,17,11,18,1,20,6,19,124,11,11,7,4,142,5,18,119,13,13,7,7,145,6,11,"Field","Result Declared",11
601,10,24,3,3292,14,30,37,60,15,19,21,1,20,6,19,121,3,3,16,8,179,4,19,124,8,8,17,5,176,3,15,"Field","Result Declared",15
615,10,39,3,3301,15,61,57,30,15,5,21,1,20,6,19,123,7,7,12,8,167,5,19,121,7,7,15,5,161,10,15,"Field","Result Declared",15
616,10,40,3,3302,7,55,47,20,4,19,12,1,20,6,19,117,3,3,15,10,189,4,19,123,8,8,23,4,185,3,4,"Field","Result Declared",4
626,10,50,3,3310,18,59,47,54,5,4,13,1,20,6,19,124,11,11,20,6,195,5,19,119,3,3,31,4,197,8,4,"Field","Result Declared",4
640,11,4,3,3644,16,55,16,15,14,19,28,1,20,6,19,125,8,8,12,0,125,9,15,100,8,8,17,2,127,1,19,"Field","Result Declared",19
659,11,23,3,3659,18,63,30,10,19,11,39,1,20,6,18,116,12,12,13,1,118,10,18,114,2,2,10,1,87,10,11,"Field","Result Declared",19
669,11,33,3,3668,18,49,60,58,1,9,11,1,20,6,19,123,7,7,17,7,177,5,17,113,12,12,20,7,180,4,9,"Field","Result Declared",9
670,11,34,3,3669,14,54,37,10,7,11,15,1,20,6,19,125,10,10,10,11,174,6,18,116,6,6,13,11,176,4,11,"Field","Result Declared",11
714,12,18,3,4006,15,54,46,61,1,7,19,1,20,6,19,125,5,5,11,7,160,3,19,124,4,4,9,3,138,5,1,"Bat","Result Declared",1
717,12,21,3,4007,18,28,54,33,14,9,31,1,20,6,19,125,11,11,13,2,139,3,13,86,11,11,13,8,140,2,9,"Field","Result Declared",9
725,12,29,3,4014,14,36,59,61,9,1,11,1,20,6,19,125,9,9,13,7,161,8,19,120,2,2,21,3,162,5,1,"Field","Result Declared",1
727,12,31,3,4015,1,60,57,20,17,11,39,1,20,6,19,121,8,8,12,10,171,7,18,120,6,6,15,10,172,5,11,"Field","Result Declared",11
741,12,45,3,4027,14,14,21,47,19,14,31,1,20,6,19,123,9,9,13,1,160,8,19,118,5,5,15,5,161,3,14,"Field","Result Declared",14
781,13,25,3,4559,1,38,54,12,17,1,10,1,20,6,19,131,12,12,8,7,169,4,19,125,5,5,12,1,132,8,17,"Bat","Result Declared",17
790,13,34,3,4566,18,54,46,49,1,3,33,1,20,6,19,124,4,4,13,10,179,4,19,122,4,4,17,7,185,5,1,"Bat","Result Declared",3
516,8,\\N,5,2591,8,54,54,33,1,17,16,1,20,6,19,122,7,7,9,3,140,7,19,125,7,7,11,5,139,8,1,"Field","Result Declared",1
584,10,7,3,3279,16,36,20,59,11,9,39,1,20,6,19,126,12,12,15,9,180,6,19,128,9,9,14,6,178,7,11,"Field","Result Declared",11
604,10,27,3,3293,18,59,33,59,9,17,11,1,20,6,19,121,8,8,14,2,131,10,9,62,7,7,8,0,49,10,17,"Field","Result Declared",9
619,10,43,3,3305,18,38,33,30,17,7,18,1,20,6,18,117,7,7,10,3,119,10,19,123,12,12,11,3,138,7,17,"Field","Result Declared",7
652,11,16,3,3654,16,25,54,16,7,19,27,1,20,6,19,123,8,8,10,14,193,3,19,130,13,13,11,5,178,5,7,"Bat","Result Declared",7
765,13,9,3,4546,18,54,49,27,7,14,33,1,20,6,19,128,12,10,20,11,223,2,19,123,8,8,14,18,226,6,14,"Field","Result Declared",14
835,14,19,3,4756,20,66,54,68,1,17,39,1,20,6,19,125,6,6,15,11,191,4,19,125,8,8,10,4,122,9,1,"Bat","Result Declared",1
839,14,23,3,4759,1,61,30,59,19,1,1,1,20,6,19,126,8,8,14,5,171,3,18,114,3,3,25,1,173,3,19,"Bat","Result Declared",1
844,14,28,3,4763,16,37,30,33,14,19,1,1,20,6,19,128,14,14,17,12,220,3,19,127,8,8,13,7,165,8,19,"Field","Result Declared",14
848,14,32,3,4905,21,61,54,35,14,13,10,1,20,6,19,125,9,9,18,8,185,10,19,128,9,9,14,7,183,4,13,"Field","Result Declared",14
863,14,47,3,4916,18,39,33,68,1,14,40,1,20,6,19,125,5,5,16,8,189,4,17,111,7,7,17,10,190,3,14,"Field","Result Declared",14
867,14,51,3,4919,21,40,54,35,14,11,33,1,20,6,19,123,3,3,7,2,90,9,8,53,4,4,9,5,94,2,11,"Field","Result Declared",11
871,14,55,3,4922,18,24,67,68,11,19,40,1,20,6,19,125,11,11,30,8,235,9,19,124,10,10,21,4,193,8,11,"Bat","Result Declared",11
880,15,4,3,5093,27,47,19,68,10,6,39,1,20,6,19,124,4,4,17,5,158,6,19,121,9,9,18,5,161,5,6,"Field","Result Declared",6
891,15,15,3,5103,20,40,61,67,3,10,8,1,20,6,19,124,6,6,15,4,149,3,19,122,6,6,11,5,155,4,10,"Field","Result Declared",10
892,15,16,3,5104,1,32,54,68,13,6,5,1,20,6,19,123,4,4,18,9,189,9,19,124,7,7,22,4,190,4,6,"Field","Result Declared",6
895,15,19,3,5106,21,65,33,38,3,9,5,1,20,6,19,126,21,16,18,11,215,5,19,121,6,6,14,8,171,10,9,"Field","Result Declared",3
904,15,28,3,5113,27,47,19,66,13,19,8,1,20,6,19,126,7,7,13,7,151,10,18,116,8,8,12,4,152,3,19,"Field","Result Declared",19
906,15,30,3,5114,14,59,70,68,14,9,5,1,20,6,19,127,16,16,19,10,217,5,19,131,13,13,18,9,210,10,9,"Field","Result Declared",14
915,15,39,3,5122,18,37,32,46,14,17,21,1,20,6,19,123,3,3,9,8,144,8,19,123,11,11,9,4,115,10,17,"Field","Result Declared",14
949,15,\\N,5,5153,1,49,33,20,17,14,22,1,20,6,19,127,15,15,9,7,157,8,18,109,0,0,12,10,161,3,14,"Field","Result Declared",14
976,16,26,3,5480,22,28,38,47,10,14,31,1,20,6,19,122,6,6,13,5,154,7,19,123,12,12,13,4,144,6,14,"Field","Result Declared",10
978,16,28,3,5481,17,61,35,66,9,3,1,1,20,6,19,130,12,12,10,6,127,10,19,121,7,7,17,0,128,6,3,"Field","Result Declared",3
980,16,30,3,5483,22,40,48,61,6,10,4,1,20,6,19,120,1,1,9,4,135,6,19,121,2,2,12,2,128,7,6,"Bat","Result Declared",6
985,16,35,3,5486,28,34,54,21,6,11,22,1,20,6,19,125,5,5,14,12,207,6,19,121,5,5,8,9,152,9,11,"Field","Result Declared",6
992,16,42,3,5491,1,39,50,68,14,11,39,1,20,6,19,133,25,25,20,12,212,7,19,125,10,10,21,10,214,4,14,"Bat","Result Declared",11
1009,16,59,3,5504,24,68,33,56,13,3,1,1,20,6,19,127,13,13,13,8,167,7,19,123,4,4,17,2,136,8,3,"Field","Result Declared",13
1016,16,66,3,5510,30,66,21,61,13,14,14,1,20,6,19,126,6,6,17,9,187,5,19,126,9,9,18,9,189,6,14,"Field","Result Declared",14
1017,16,67,3,5511,24,49,33,56,1,3,1,1,20,6,19,129,10,10,17,14,223,3,19,127,11,11,11,6,146,9,1,"Bat","Result Declared",1
1022,16,\\N,1,5515,18,34,32,68,11,10,19,1,20,6,19,126,16,16,15,8,182,8,16,102,10,10,9,2,101,10,11,"Bat","Result Declared",11
1049,17,25,3,5838,1,62,20,15,18,11,39,1,20,6,19,128,10,10,15,11,196,8,15,96,3,3,18,15,199,3,11,"Field","Result Declared",11
1018,16,68,3,5511,14,36,38,23,10,9,11,1,20,6,19,127,12,12,12,10,176,8,19,125,9,9,17,7,175,7,9,"Field","Result Declared",10
1021,16,\\N,4,5514,14,28,54,33,1,6,19,1,20,6,19,123,7,5,14,4,172,7,19,132,15,15,13,5,157,10,6,"Field","Result Declared",1
1025,17,1,3,5818,1,59,24,68,18,1,19,1,20,6,19,129,13,13,16,6,173,6,18,120,16,16,10,9,176,4,18,"Bat","Result Declared",1
1040,17,16,3,5830,21,21,48,23,9,3,9,1,20,6,19,134,22,22,22,18,272,7,17,111,21,16,12,11,166,10,9,"Bat","Result Declared",9
1053,17,29,3,5841,1,62,20,24,1,11,39,1,20,6,19,125,8,8,19,11,206,4,19,124,7,7,19,8,186,6,11,"Field","Result Declared",1
1095,17,\\N,2,5883,14,67,38,20,19,9,19,1,20,6,18,117,13,13,8,3,113,10,10,67,11,11,10,6,114,2,19,"Bat","Result Declared",9
744,12,48,3,4029,14,60,59,10,19,7,28,1,20,6,19,130,20,20,15,7,212,6,19,127,7,7,11,9,167,8,7,"Field","Result Declared",19
820,14,4,3,4743,14,62,54,10,13,14,39,1,20,6,19,126,6,6,18,13,221,6,19,127,9,9,22,11,217,7,14,"Field","Result Declared",13
897,15,21,3,5107,27,62,29,61,6,19,8,1,20,6,19,128,22,22,16,2,162,7,19,118,6,6,12,7,168,3,19,"Field","Result Declared",19
916,15,40,3,5123,20,40,33,28,19,6,39,1,20,6,19,126,14,14,12,11,195,6,19,125,11,11,19,8,199,5,6,"Field","Result Declared",6
937,15,61,3,5140,18,67,54,46,9,19,21,1,20,6,19,128,12,12,10,11,177,6,19,123,3,3,8,5,123,8,9,"Bat","Result Declared",9
1045,17,21,3,5834,1,59,21,68,10,6,4,1,20,6,19,121,5,5,12,6,163,5,18,123,14,12,9,4,130,10,10,"Bat","Result Declared",10
1046,17,22,3,5835,14,28,54,36,9,1,19,1,20,6,19,128,13,13,11,4,137,9,17,109,5,5,14,4,141,3,1,"Field","Result Declared",1
1067,17,43,3,5854,18,40,28,56,3,11,1,1,20,6,19,127,8,8,23,17,257,4,19,128,17,17,20,15,247,9,11,"Field","Result Declared",3
1076,17,52,3,5861,27,61,48,50,6,18,18,1,20,6,19,121,7,7,17,5,147,10,13,83,2,2,18,8,152,6,18,"Field","Result Declared",18
1052,17,28,3,5841,17,61,48,50,10,9,11,1,20,6,19,127,8,8,13,7,161,7,15,105,22,22,21,4,162,2,9,"Field","Result Declared",9
1060,17,36,3,5848,17,67,48,50,9,18,11,1,20,6,19,130,25,20,27,7,222,6,19,124,9,9,16,17,221,10,18,"Field","Result Declared",9
1074,17,50,3,5859,20,41,54,47,19,14,28,1,20,6,19,128,8,8,13,15,201,3,19,132,13,13,19,8,200,7,19,"Bat","Result Declared",19
1081,17,57,3,5865,20,49,36,47,10,19,28,1,20,6,19,123,4,4,16,4,165,4,9,60,3,3,16,14,167,0,10,"Bat","Result Declared",19
1089,17,67,3,5874,30,40,28,66,10,11,39,1,20,6,19,130,11,11,16,14,214,6,19,129,11,11,17,11,196,6,11,"Field","Result Declared",10
1094,17,\\N,5,5881,1,67,20,68,19,14,19,1,20,6,19,127,8,8,11,9,175,9,19,124,5,5,13,5,139,7,14,"Field","Result Declared",19
707,12,11,3,4000,15,54,46,10,19,17,28,1,20,6,19,121,2,2,17,13,231,2,19,123,8,8,9,4,113,10,17,"Field","Result Declared",19
1027,17,3,3,5819,14,28,66,47,9,19,11,1,20,6,19,128,8,8,13,14,208,7,19,122,7,7,12,15,204,7,19,"Field","Result Declared",9
1033,17,9,3,5824,1,62,21,20,14,3,31,1,20,6,19,125,7,7,15,10,185,5,19,124,5,5,15,7,173,5,3,"Field","Result Declared",14
1072,17,48,3,5857,27,61,35,23,11,10,4,1,20,6,19,126,8,8,12,4,144,7,19,122,11,11,14,3,145,6,10,"Field","Result Declared",10
1083,17,59,3,5867,30,40,46,56,6,1,22,1,20,6,19,125,6,6,15,14,231,3,19,124,7,7,16,12,196,8,1,"Field","Result Declared",6
1085,17,61,3,5869,20,49,66,47,14,1,19,1,20,6,19,124,5,5,7,6,141,5,18,115,6,6,11,5,145,5,14,"Bat","Result Declared",1
1086,17,62,3,5869,22,59,21,15,18,3,18,1,20,6,19,127,10,10,10,11,187,9,19,120,6,6,12,5,140,10,3,"Field","Result Declared",18
1,1,1,3,1,1,1,1,25,17,9,18,1,20,6,15,101,19,19,3,3,82,10,19,124,17,17,15,14,222,3,17,"Field","Result Declared",9
5,1,5,3,3,1,5,4,5,11,17,39,1,20,6,19,123,11,11,18,5,165,7,19,123,5,5,15,6,166,5,11,"Bat","Result Declared",17
6,1,6,3,4,2,6,2,63,14,7,31,1,20,6,18,119,12,12,17,7,168,4,19,122,4,4,18,7,166,8,7,"Bat","Result Declared",14
28,1,28,3,21,5,12,2,63,4,1,12,1,20,6,19,126,12,12,22,3,187,5,19,125,11,11,20,5,188,6,1,"Field","Result Declared",1
40,1,40,3,30,5,52,6,25,4,7,12,1,20,6,10,73,10,10,10,6,118,4,7,50,4,4,4,8,94,3,4,"Bat","Result Declared",7
46,1,46,3,34,1,15,5,69,1,17,19,1,20,6,19,126,12,12,10,2,112,8,19,121,4,4,14,1,126,8,17,"Bat","Result Declared",17
64,2,6,3,369,26,45,5,65,7,9,17,1,20,6,19,127,12,12,15,4,158,6,9,60,4,4,3,6,79,1,9,"Field","Result Declared",9
91,2,35,3,386,6,52,57,45,4,11,6,1,20,6,18,117,6,6,11,2,118,3,19,130,13,13,7,3,116,10,11,"Bat","Result Declared",4
99,2,43,3,391,26,2,5,9,2,4,17,1,20,6,19,123,8,8,13,7,161,10,19,126,12,12,16,6,173,7,2,"Field","Result Declared",4
129,3,14,3,702,6,13,58,55,11,17,5,1,20,6,19,124,14,14,16,2,151,9,19,115,2,2,15,5,155,3,11,"Bat","Result Declared",17
9,1,9,3,7,2,8,1,52,2,14,28,1,20,6,19,126,6,6,24,9,214,5,19,122,7,7,18,14,217,7,14,"Field","Result Declared",14
45,1,45,3,34,4,8,3,40,11,7,39,1,20,6,19,125,23,23,17,6,188,10,19,124,12,12,18,8,189,4,11,"Field","Result Declared",7
67,2,9,3,371,26,53,53,11,1,4,17,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Bat","Result Declared",4
72,2,16,3,375,26,53,44,64,1,2,17,1,20,6,19,127,7,7,16,6,165,6,19,121,10,10,13,7,169,4,2,"Field","Result Declared",2
75,2,19,3,377,26,8,52,64,17,9,17,1,20,6,19,125,9,9,12,3,143,5,19,123,9,9,12,2,139,6,9,"Bat","Result Declared",17
88,2,32,3,384,25,12,52,58,2,11,37,1,20,6,19,124,9,9,8,6,145,6,19,121,3,3,11,3,126,8,2,"Bat","Result Declared",2
125,3,10,3,700,26,22,8,5,17,14,18,1,20,6,10,71,7,7,14,1,93,0,19,124,7,7,5,2,92,10,17,"Field","Result Declared",17
188,4,13,3,1093,1,19,53,12,11,8,39,1,20,6,19,126,17,17,16,7,182,2,18,121,11,11,23,4,184,2,8,"Field","Result Declared",8
